"cellType","protein","gene_name","r","pval","FDR"
"ly_Endothelial_cells","c-Met_pY1235","MET",-0.0868745154077213,0.353776568278596,0.973501353118771
"ly_Endothelial_cells","CD20","MS4A1",-0.00153265488744931,0.986972369544836,0.986972369544836
"ly_Endothelial_cells","CD31","PECAM1",-0.0671206275239325,0.474059096480321,0.973501353118771
"ly_Endothelial_cells","CD49b","ITGA2",0.00885648582982962,0.924826285462833,0.973501353118771
"ly_Endothelial_cells","Claudin-7","CLDN7",-0.0514423880071079,0.583407254307986,0.973501353118771
"ly_Endothelial_cells","E-Cadherin","CDH1",0.0591462501221001,0.528250871606661,0.973501353118771
"ly_Endothelial_cells","EGFR","EGFR",0.0167733623732909,0.858164807565342,0.973501353118771
"ly_Endothelial_cells","EGFR_pY1068","EGFR",0.01807588442032,0.847279602632109,0.973501353118771
"ly_Endothelial_cells","EGFR_pY1173","EGFR",-0.043108789328773,0.645888503847693,0.973501353118771
"ly_Endothelial_cells","HER2","ERBB2",-0.0491193091712183,0.600544147945536,0.973501353118771
"ly_Endothelial_cells","HER2_pY1248","ERBB2",-0.0915958446339129,0.328128077380506,0.973501353118771
"ly_Endothelial_cells","HER3","ERBB3",0.0143057093487273,0.878858530216605,0.973501353118771
"ly_Endothelial_cells","HER3_pY1289","ERBB3",-0.0204098492870842,0.827847644441382,0.973501353118771
"ly_Endothelial_cells","Heregulin","NRG1",-0.07709644976051,0.410742892325497,0.973501353118771
"ly_Endothelial_cells","N-Cadherin","CDH2",-0.029656247368211,0.751988841314835,0.973501353118771
"ly_Endothelial_cells","Notch1","NOTCH1",0.168086250979677,0.0712949800490326,0.973501353118771
"ly_Endothelial_cells","P-Cadherin","CDH3",-0.058166666818615,0.535116169493676,0.973501353118771
"ly_Endothelial_cells","VEGFR2","KDR",0.0708355999734496,0.449882798877981,0.973501353118771
"Macrophages","ACVRL1","ACVRL1",0.0490679567453337,0.600925488882771,0.867316117805279
"Macrophages","c-Kit","KIT",0.0184037406308197,0.844544140197074,0.888993831786393
"Macrophages","c-Met_pY1235","MET",0.0368424536628147,0.694584317422333,0.867316117805279
"Macrophages","CD20","MS4A1",-0.0314872627462348,0.737218700134487,0.867316117805279
"Macrophages","CD31","PECAM1",0.103261932936096,0.269995698446601,0.867316117805279
"Macrophages","CD49b","ITGA2",0.000781294716640492,0.993358746801033,0.993358746801033
"Macrophages","Claudin-7","CLDN7",0.0574225608528278,0.540360649964395,0.867316117805279
"Macrophages","E-Cadherin","CDH1",0.100336938951791,0.28387016869715,0.867316117805279
"Macrophages","EGFR","EGFR",-0.141070035867348,0.130920751278014,0.867316117805279
"Macrophages","EGFR_pY1068","EGFR",-0.0221868812033815,0.813121316383343,0.888993831786393
"Macrophages","EGFR_pY1173","EGFR",-0.0569191657548169,0.543922920088918,0.867316117805279
"Macrophages","HER2","ERBB2",-0.0352732466753057,0.706985832321183,0.867316117805279
"Macrophages","HER2_pY1248","ERBB2",-0.107973447036374,0.248626432416232,0.867316117805279
"Macrophages","HER3","ERBB3",-0.0924378790021608,0.32368208219922,0.867316117805279
"Macrophages","HER3_pY1289","ERBB3",-0.153838966799489,0.0991920566412492,0.867316117805279
"Macrophages","Heregulin","NRG1",-0.0404844220832812,0.666115408557938,0.867316117805279
"Macrophages","N-Cadherin","CDH2",-0.0681958759361721,0.466990035604523,0.867316117805279
"Macrophages","Notch1","NOTCH1",0.0419311769570666,0.65493395435377,0.867316117805279
"Macrophages","P-Cadherin","CDH3",0.0366233474108762,0.696311176281206,0.867316117805279
"Macrophages","VEGFR2","KDR",-0.114527995610622,0.220884928821593,0.867316117805279
"Macrophages_M1","ACVRL1","ACVRL1",0.00352935317989822,0.970006009685618,0.992267433463902
"Macrophages_M1","c-Kit","KIT",0.140113921908399,0.133577901757987,0.763176898380244
"Macrophages_M1","c-Met_pY1235","MET",-0.0475040562762446,0.612590231264109,0.992267433463902
"Macrophages_M1","CD20","MS4A1",-0.000909683411072162,0.992267433463902,0.992267433463902
"Macrophages_M1","CD31","PECAM1",-0.013907860868891,0.882202922365874,0.992267433463902
"Macrophages_M1","CD49b","ITGA2",-0.10791160557089,0.248899131515559,0.82966377171853
"Macrophages_M1","Claudin-7","CLDN7",0.0298728826110364,0.75023652163907,0.992267433463902
"Macrophages_M1","E-Cadherin","CDH1",-0.0114152482621344,0.903201180161909,0.992267433463902
"Macrophages_M1","EGFR","EGFR",0.0210995265983608,0.822124869866846,0.992267433463902
"Macrophages_M1","EGFR_pY1068","EGFR",0.155721206625212,0.0950768472871036,0.763176898380244
"Macrophages_M1","EGFR_pY1173","EGFR",-0.0201159755299401,0.830288898863665,0.992267433463902
"Macrophages_M1","HER2","ERBB2",-0.065080417359858,0.487630188215276,0.992267433463902
"Macrophages_M1","HER2_pY1248","ERBB2",0.0285759195174549,0.760746079745056,0.992267433463902
"Macrophages_M1","HER3","ERBB3",0.12233446297421,0.190794224595061,0.763176898380244
"Macrophages_M1","HER3_pY1289","ERBB3",0.0634013890057533,0.498952086582378,0.992267433463902
"Macrophages_M1","Heregulin","NRG1",0.0135056949004942,0.885585715461979,0.992267433463902
"Macrophages_M1","N-Cadherin","CDH2",0.125799796349663,0.178436601285509,0.763176898380244
"Macrophages_M1","Notch1","NOTCH1",0.0326312128168014,0.728038852195142,0.992267433463902
"Macrophages_M1","P-Cadherin","CDH3",-0.132076718147432,0.15756633929158,0.763176898380244
"Macrophages_M1","VEGFR2","KDR",-0.0617023765188756,0.510547519551308,0.992267433463902
"Macrophages_M2","ACVRL1","ACVRL1",-0.0386927668744445,0.680064399403841,0.912009368433873
"Macrophages_M2","c-Kit","KIT",-0.0393123497043142,0.675228087111964,0.912009368433873
"Macrophages_M2","c-Met_pY1235","MET",-0.0726730335603305,0.43818492733188,0.912009368433873
"Macrophages_M2","CD20","MS4A1",-0.0455567409223985,0.627251031608624,0.912009368433873
"Macrophages_M2","CD31","PECAM1",0.0583495369461999,0.533831183107314,0.912009368433873
"Macrophages_M2","CD49b","ITGA2",-0.056905444762691,0.54402017766398,0.912009368433873
"Macrophages_M2","Claudin-7","CLDN7",0.00796348860325043,0.932387096912415,0.981460102013068
"Macrophages_M2","E-Cadherin","CDH1",0.000119301705114032,0.998985886335338,0.998985886335338
"Macrophages_M2","EGFR","EGFR",0.0258241731294544,0.783186676649845,0.921396090176289
"Macrophages_M2","EGFR_pY1068","EGFR",0.038188905655724,0.684007026325405,0.912009368433873
"Macrophages_M2","EGFR_pY1173","EGFR",-0.029426738110329,0.753846673392148,0.921396090176289
"Macrophages_M2","HER2","ERBB2",0.0700047655429095,0.455229040091095,0.912009368433873
"Macrophages_M2","HER2_pY1248","ERBB2",0.0502454865247881,0.592208496507171,0.912009368433873
"Macrophages_M2","HER3","ERBB3",0.0174998307764545,0.852090277051525,0.946766974501695
"Macrophages_M2","HER3_pY1289","ERBB3",-0.066332089361626,0.479279879796423,0.912009368433873
"Macrophages_M2","Heregulin","NRG1",-0.0826449952635635,0.377785311873353,0.912009368433873
"Macrophages_M2","N-Cadherin","CDH2",-0.140244909263792,0.133211457913106,0.912009368433873
"Macrophages_M2","Notch1","NOTCH1",-0.051602106335472,0.58223735303165,0.912009368433873
"Macrophages_M2","P-Cadherin","CDH3",-0.0793444261080449,0.397191995686721,0.912009368433873
"Macrophages_M2","VEGFR2","KDR",-0.0395701024527953,0.673220008879805,0.912009368433873
"Mast_cells","ACVRL1","ACVRL1",0.0866070557798057,0.355265997776427,0.611069387835946
"Mast_cells","c-Kit","KIT",0.0793439056188003,0.397195102093365,0.611069387835946
"Mast_cells","c-Met_pY1235","MET",0.057210513681317,0.541859795082423,0.637482111861674
"Mast_cells","CD20","MS4A1",0.0682335544473932,0.46674337462633,0.637482111861674
"Mast_cells","CD31","PECAM1",0.0606095292888926,0.51807878126651,0.637482111861674
"Mast_cells","CD49b","ITGA2",-0.191395088122946,0.039577496314097,0.197887481570485
"Mast_cells","Claudin-7","CLDN7",-0.0154023029167483,0.869651560529951,0.869651560529951
"Mast_cells","E-Cadherin","CDH1",-0.0919735316733342,0.326129053370628,0.611069387835946
"Mast_cells","EGFR","EGFR",-0.150709840881464,0.106342347239742,0.354474490799141
"Mast_cells","EGFR_pY1068","EGFR",0.16656871373486,0.0739248760795063,0.295699504318025
"Mast_cells","EGFR_pY1173","EGFR",-0.019090155754929,0.838823071891479,0.869651560529951
"Mast_cells","HER2","ERBB2",-0.0845513928148578,0.366843541507998,0.611069387835946
"Mast_cells","HER2_pY1248","ERBB2",0.291381910776636,0.00150638538110355,0.010042569207357
"Mast_cells","HER3","ERBB3",0.0847434645914798,0.365752062311177,0.611069387835946
"Mast_cells","HER3_pY1289","ERBB3",-0.316687250751181,0.000533239839718147,0.00583506425887583
"Mast_cells","Heregulin","NRG1",0.111868066571594,0.231866506634662,0.611069387835946
"Mast_cells","N-Cadherin","CDH2",0.0653055261563967,0.486122723563731,0.637482111861674
"Mast_cells","Notch1","NOTCH1",-0.050175080378371,0.592728085001394,0.65858676111266
"Mast_cells","P-Cadherin","CDH3",-0.108866426082183,0.244711684514566,0.611069387835946
"Mast_cells","VEGFR2","KDR",-0.314578657090905,0.000583506425887583,0.00583506425887583
"Megakaryocytes","ACVRL1","ACVRL1",-0.151171594677273,0.105262541763802,0.294248414380751
"Megakaryocytes","c-Kit","KIT",0.070868223118437,0.449673594991049,0.599564793321399
"Megakaryocytes","c-Met_pY1235","MET",-0.211509141824672,0.0226549916096241,0.294248414380751
"Megakaryocytes","CD20","MS4A1",-0.132082806256062,0.157547023805607,0.350104497345793
"Megakaryocytes","CD31","PECAM1",-0.152152706418991,0.102996738135556,0.294248414380751
"Megakaryocytes","CD49b","ITGA2",0.0432592676147057,0.644736332058405,0.716373702287117
"Megakaryocytes","Claudin-7","CLDN7",0.117604093571755,0.208650212098035,0.404118877886997
"Megakaryocytes","E-Cadherin","CDH1",0.114188574580497,0.222265382837849,0.404118877886997
"Megakaryocytes","EGFR","EGFR",0.0188862369373276,0.840521812032991,0.840521812032991
"Megakaryocytes","EGFR_pY1068","EGFR",0.0982912902322662,0.293851787946854,0.452079673764391
"Megakaryocytes","EGFR_pY1173","EGFR",-0.152445352289296,0.102328357484228,0.294248414380751
"Megakaryocytes","HER2","ERBB2",0.201934083996776,0.0297209613758797,0.294248414380751
"Megakaryocytes","HER2_pY1248","ERBB2",0.146062122160554,0.1176993657523,0.294248414380751
"Megakaryocytes","HER3","ERBB3",0.166571518075586,0.0739199449528633,0.294248414380751
"Megakaryocytes","HER3_pY1289","ERBB3",-0.0467100027551477,0.618550419999162,0.716373702287117
"Megakaryocytes","Heregulin","NRG1",-0.0573896744221365,0.540593018447938,0.675741273059923
"Megakaryocytes","N-Cadherin","CDH2",-0.0864262183100256,0.356275254815282,0.508964649736117
"Megakaryocytes","Notch1","NOTCH1",-0.101263709567564,0.279423495156406,0.452079673764391
"Megakaryocytes","P-Cadherin","CDH3",0.0373674229799623,0.69045320898052,0.726792851558442
"Megakaryocytes","VEGFR2","KDR",0.172157437385563,0.0646117960192244,0.294248414380751
"Melanocytes","ACVRL1","ACVRL1",-0.0238713467728758,0.799221941550166,0.899185627004177
"Melanocytes","c-Kit","KIT",0.160666836100404,0.0849054517207307,0.849054517207307
"Melanocytes","c-Met_pY1235","MET",0.00871610697125164,0.926014416049389,0.926014416049389
"Melanocytes","CD20","MS4A1",0.0843285918573633,0.368112151523226,0.899185627004177
"Melanocytes","CD31","PECAM1",0.070018986686241,0.455137234180462,0.899185627004177
"Melanocytes","CD49b","ITGA2",-0.184208409626266,0.0477627580334153,0.849054517207307
"Melanocytes","Claudin-7","CLDN7",-0.0810421915752994,0.387136424384236,0.899185627004177
"Melanocytes","E-Cadherin","CDH1",-0.0337115680453884,0.719404514594639,0.899185627004177
"Melanocytes","EGFR","EGFR",-0.0748252476859876,0.42470513524622,0.899185627004177
"Melanocytes","EGFR_pY1068","EGFR",-0.133319840633082,0.153658953882201,0.899185627004177
"Melanocytes","EGFR_pY1173","EGFR",-0.0325965771854575,0.728316235651131,0.899185627004177
"Melanocytes","HER2","ERBB2",0.0275183938101293,0.769347890586623,0.899185627004177
"Melanocytes","HER2_pY1248","ERBB2",-0.057981514658264,0.536418757044703,0.899185627004177
"Melanocytes","HER3","ERBB3",-0.0391918915285439,0.676167326236996,0.899185627004177
"Melanocytes","HER3_pY1289","ERBB3",-0.0898468084569462,0.337487384626052,0.899185627004177
"Melanocytes","Heregulin","NRG1",-0.022653248864281,0.809267064303759,0.899185627004177
"Melanocytes","N-Cadherin","CDH2",-0.0150703207699542,0.872437092003199,0.918354833687578
"Melanocytes","Notch1","NOTCH1",0.0450335683111085,0.631215055403627,0.899185627004177
"Melanocytes","P-Cadherin","CDH3",-0.0481626923386308,0.60766558393345,0.899185627004177
"Melanocytes","VEGFR2","KDR",-0.113547658997491,0.224888640253761,0.899185627004177
"Memory_B-cells","ACVRL1","ACVRL1",-0.0333954764839539,0.721927161373298,0.885211342750689
"Memory_B-cells","c-Kit","KIT",0.023131960967337,0.805315536380452,0.885211342750689
"Memory_B-cells","c-Met_pY1235","MET",-0.0691449373275375,0.460798819602149,0.885211342750689
"Memory_B-cells","CD20","MS4A1",-0.0135501903167367,0.885211342750689,0.885211342750689
"Memory_B-cells","CD31","PECAM1",-0.0860430300477538,0.358419721358783,0.885211342750689
"Memory_B-cells","CD49b","ITGA2",0.030462074418322,0.745477117614189,0.885211342750689
"Memory_B-cells","Claudin-7","CLDN7",-0.119100704906736,0.202876180819626,0.885211342750689
"Memory_B-cells","E-Cadherin","CDH1",0.0241278888326775,0.797110464530226,0.885211342750689
"Memory_B-cells","EGFR","EGFR",0.0658350790405413,0.482586346100294,0.885211342750689
"Memory_B-cells","EGFR_pY1068","EGFR",-0.0737437422257092,0.431448726479438,0.885211342750689
"Memory_B-cells","EGFR_pY1173","EGFR",-0.0215997083048677,0.817980300007138,0.885211342750689
"Memory_B-cells","HER2","ERBB2",0.105628613809166,0.259110990034366,0.885211342750689
"Memory_B-cells","HER2_pY1248","ERBB2",0.0216128128036114,0.817871781374072,0.885211342750689
"Memory_B-cells","HER3","ERBB3",-0.0168816430907815,0.857258859049958,0.885211342750689
"Memory_B-cells","HER3_pY1289","ERBB3",0.158417907840173,0.0894174861288469,0.885211342750689
"Memory_B-cells","Heregulin","NRG1",-0.0371190314340181,0.692406736149033,0.885211342750689
"Memory_B-cells","N-Cadherin","CDH2",-0.0754781026074821,0.420663934115213,0.885211342750689
"Memory_B-cells","Notch1","NOTCH1",-0.0486846657849814,0.60377519371624,0.885211342750689
"Memory_B-cells","P-Cadherin","CDH3",0.056908983282886,0.543995094995401,0.885211342750689
"Memory_B-cells","VEGFR2","KDR",0.121120542208099,0.195266874442346,0.885211342750689
"MEP","ACVRL1","ACVRL1",-0.171092545489563,0.0663085762502844,0.467322773085754
"MEP","c-Kit","KIT",-0.00671857317185134,0.942937429304969,0.944850473875878
"MEP","c-Met_pY1235","MET",-0.0930729900557749,0.32035440373614,0.494071452333328
"MEP","CD20","MS4A1",-0.126723520477702,0.175244015334836,0.467322773085754
"MEP","CD31","PECAM1",-0.123400253515513,0.186929109234302,0.467322773085754
"MEP","CD49b","ITGA2",0.00649296939324733,0.944850473875878,0.944850473875878
"MEP","Claudin-7","CLDN7",0.101979676086045,0.276020430648251,0.494071452333328
"MEP","E-Cadherin","CDH1",0.158439265601118,0.0893737571519727,0.467322773085754
"MEP","EGFR","EGFR",0.113246332462176,0.226129478596823,0.494071452333328
"MEP","EGFR_pY1068","EGFR",0.0514219006018253,0.583557398197283,0.749039134618098
"MEP","EGFR_pY1173","EGFR",-0.127162070559365,0.173743101904296,0.467322773085754
"MEP","HER2","ERBB2",0.133073908257694,0.154426143608786,0.467322773085754
"MEP","HER2_pY1248","ERBB2",0.0929214395750668,0.321146444016663,0.494071452333328
"MEP","HER3","ERBB3",0.127511861285551,0.172552773099405,0.467322773085754
"MEP","HER3_pY1289","ERBB3",0.0492962112637709,0.599231307694478,0.749039134618098
"MEP","Heregulin","NRG1",-0.0191706049505896,0.83815309540888,0.944850473875878
"MEP","N-Cadherin","CDH2",-0.14315504963342,0.125266739599128,0.467322773085754
"MEP","Notch1","NOTCH1",0.0165744448719438,0.859829563288303,0.944850473875878
"MEP","P-Cadherin","CDH3",0.0501105554754311,0.593204451692252,0.749039134618098
"MEP","VEGFR2","KDR",0.096505415681149,0.302753534746021,0.494071452333328
"Mesangial_cells","ACVRL1","ACVRL1",-0.11613162196402,0.214444878914704,0.868969717353661
"Mesangial_cells","c-Kit","KIT",-0.0445303843933749,0.63503752948743,0.868969717353661
"Mesangial_cells","c-Met_pY1235","MET",-0.105537368895472,0.259524996441924,0.868969717353661
"Mesangial_cells","CD20","MS4A1",0.0411064271519182,0.661298993779389,0.868969717353661
"Mesangial_cells","CD31","PECAM1",-0.0281356242948841,0.764323920133217,0.868969717353661
"Mesangial_cells","CD49b","ITGA2",-0.0862315070837898,0.357363933298151,0.868969717353661
"Mesangial_cells","Claudin-7","CLDN7",-0.112885528778474,0.227621571651265,0.868969717353661
"Mesangial_cells","E-Cadherin","CDH1",-0.125710287623813,0.178748217151234,0.868969717353661
"Mesangial_cells","EGFR","EGFR",0.0229486639474286,0.806827987447334,0.868969717353661
"Mesangial_cells","EGFR_pY1068","EGFR",-0.0206900824958431,0.825521231485978,0.868969717353661
"Mesangial_cells","EGFR_pY1173","EGFR",0.00908055160049514,0.922930194212908,0.922930194212908
"Mesangial_cells","HER2","ERBB2",0.0389143492713867,0.678333276431597,0.868969717353661
"Mesangial_cells","HER2_pY1248","ERBB2",0.0236302582138566,0.801207549554404,0.868969717353661
"Mesangial_cells","HER3","ERBB3",-0.0722767489822274,0.440693140284204,0.868969717353661
"Mesangial_cells","HER3_pY1289","ERBB3",-0.102285492561961,0.274575390220989,0.868969717353661
"Mesangial_cells","Heregulin","NRG1",0.0247350434659141,0.79211911982991,0.868969717353661
"Mesangial_cells","N-Cadherin","CDH2",-0.0615622374061678,0.511510109109159,0.868969717353661
"Mesangial_cells","Notch1","NOTCH1",-0.0302564468138477,0.747137068647889,0.868969717353661
"Mesangial_cells","P-Cadherin","CDH3",-0.101107865254032,0.280167953957269,0.868969717353661
"Mesangial_cells","VEGFR2","KDR",0.0217756676598165,0.816523464809791,0.868969717353661
"Monocytes","ACVRL1","ACVRL1",0.0323362658503154,0.730402090450377,0.879830271410368
"Monocytes","c-Kit","KIT",0.0825380197625606,0.378405119983562,0.682980714757787
"Monocytes","c-Met_pY1235","MET",0.106487261021554,0.25523715426329,0.682980714757787
"Monocytes","CD20","MS4A1",-0.0717660498903256,0.443937464592561,0.682980714757787
"Monocytes","CD31","PECAM1",0.0809053731381227,0.387941054296709,0.682980714757787
"Monocytes","CD49b","ITGA2",0.0755628304058554,0.420141103626705,0.682980714757787
"Monocytes","Claudin-7","CLDN7",0.0829474760043298,0.376036103836318,0.682980714757787
"Monocytes","E-Cadherin","CDH1",-0.0524807426346819,0.575820954087745,0.769978135972082
"Monocytes","EGFR","EGFR",-0.143704571366529,0.123808315220044,0.682980714757787
"Monocytes","EGFR_pY1068","EGFR",-0.134689783171443,0.14943764201759,0.682980714757787
"Monocytes","EGFR_pY1173","EGFR",-0.0194486125129783,0.83583875783985,0.879830271410368
"Monocytes","HER2","ERBB2",-0.130923669728387,0.161256576530465,0.682980714757787
"Monocytes","HER2_pY1248","ERBB2",-0.232229314369321,0.0121247311466197,0.242494622932395
"Monocytes","HER3","ERBB3",-0.0522526321616358,0.577483601979061,0.769978135972082
"Monocytes","HER3_pY1289","ERBB3",-0.100030770737336,0.285349505125412,0.682980714757787
"Monocytes","Heregulin","NRG1",-0.0195927416661311,0.834639472186862,0.879830271410368
"Monocytes","N-Cadherin","CDH2",-0.000188904156782151,0.998394237451932,0.998394237451932
"Monocytes","Notch1","NOTCH1",-0.0198111584704863,0.832822769683979,0.879830271410368
"Monocytes","P-Cadherin","CDH3",-0.0945273931288848,0.312817471610922,0.682980714757787
"Monocytes","VEGFR2","KDR",-0.0814875797294511,0.384524059180469,0.682980714757787
"MPP","ACVRL1","ACVRL1",0.039174647697801,0.676301820949322,0.948019374410454
"MPP","c-Kit","KIT",-0.00423303358616742,0.964029492161261,0.964029492161261
"MPP","c-Met_pY1235","MET",-0.0168169121606935,0.857800418845188,0.948019374410454
"MPP","CD20","MS4A1",-0.027457786368703,0.769841726480562,0.948019374410454
"MPP","CD31","PECAM1",-0.0303219425234557,0.746608221429359,0.948019374410454
"MPP","CD49b","ITGA2",-0.0386369639529086,0.680500625233765,0.948019374410454
"MPP","Claudin-7","CLDN7",-0.0543812625679425,0.562055951082173,0.948019374410454
"MPP","E-Cadherin","CDH1",0.0632008626490135,0.500313414486363,0.948019374410454
"MPP","EGFR","EGFR",-0.0373043294458999,0.690949229128708,0.948019374410454
"MPP","EGFR_pY1068","EGFR",0.0346296520656681,0.712094687637498,0.948019374410454
"MPP","EGFR_pY1173","EGFR",0.0493806399275299,0.598605191497917,0.948019374410454
"MPP","HER2","ERBB2",0.0504911984999228,0.590396791098135,0.948019374410454
"MPP","HER2_pY1248","ERBB2",0.094578781860795,0.312553292751128,0.948019374410454
"MPP","HER3","ERBB3",0.0802117878078373,0.392035480345379,0.948019374410454
"MPP","HER3_pY1289","ERBB3",-0.0829384426469442,0.37608827102843,0.948019374410454
"MPP","Heregulin","NRG1",-0.0118149556810451,0.899829078368772,0.948019374410454
"MPP","N-Cadherin","CDH2",0.0262185232920177,0.779959307878067,0.948019374410454
"MPP","Notch1","NOTCH1",0.0751789687385169,0.422512813920614,0.948019374410454
"MPP","P-Cadherin","CDH3",0.0117213751673479,0.900618405689931,0.948019374410454
"MPP","VEGFR2","KDR",-0.0198692466290565,0.83233976376379,0.948019374410454
"MSC","ACVRL1","ACVRL1",0.119103855202841,0.202864149136175,0.507160372840437
"MSC","c-Kit","KIT",-0.0441511059121572,0.637925112296215,0.850566816394953
"MSC","c-Met_pY1235","MET",0.131581810859009,0.159142439615655,0.507160372840437
"MSC","CD20","MS4A1",0.0268997860930505,0.774392676620993,0.860436307356659
"MSC","CD31","PECAM1",0.0375468647378896,0.689043215725303,0.860436307356659
"MSC","CD49b","ITGA2",0.0475620994033544,0.612155541746605,0.850566816394953
"MSC","Claudin-7","CLDN7",-0.0757813187642189,0.418794615350829,0.837589230701657
"MSC","E-Cadherin","CDH1",-0.134078026228748,0.151311777656553,0.507160372840437
"MSC","EGFR","EGFR",0.00797293052514026,0.932307121536917,0.932307121536917
"MSC","EGFR_pY1068","EGFR",-0.18682647234798,0.0446317267363485,0.507160372840437
"MSC","EGFR_pY1173","EGFR",0.0284716241366381,0.761593131238952,0.860436307356659
"MSC","HER2","ERBB2",-0.124563336014608,0.182776629682041,0.507160372840437
"MSC","HER2_pY1248","ERBB2",-0.139625472049463,0.134951153795948,0.507160372840437
"MSC","HER3","ERBB3",-0.17913128633205,0.0543543481359076,0.507160372840437
"MSC","HER3_pY1289","ERBB3",0.0196408187571208,0.834239511310749,0.878146854011315
"MSC","Heregulin","NRG1",-0.0445548314097982,0.634851592791684,0.850566816394953
"MSC","N-Cadherin","CDH2",0.0621212476589779,0.507675952206452,0.850566816394953
"MSC","Notch1","NOTCH1",0.0812979729628959,0.385634869373744,0.837589230701657
"MSC","P-Cadherin","CDH3",0.151781796524416,0.103848784744722,0.507160372840437
"MSC","VEGFR2","KDR",-0.0463964429290864,0.620910875053035,0.850566816394953
"mv_Endothelial_cells","ACVRL1","ACVRL1",-0.0429974542744189,0.646741506555172,0.999977292943651
"mv_Endothelial_cells","c-Kit","KIT",-0.244536016849345,0.00815698268130067,0.163139653626013
"mv_Endothelial_cells","c-Met_pY1235","MET",0.0122464751901385,0.896190599927086,0.999977292943651
"mv_Endothelial_cells","CD20","MS4A1",0.00809771023126996,0.931250270714414,0.999977292943651
"mv_Endothelial_cells","CD31","PECAM1",2.67128815588825e-06,0.999977292943651,0.999977292943651
"mv_Endothelial_cells","CD49b","ITGA2",0.211674167228694,0.0225470943639459,0.225470943639459
"mv_Endothelial_cells","Claudin-7","CLDN7",0.0934213837340205,0.31853839454253,0.999977292943651
"mv_Endothelial_cells","E-Cadherin","CDH1",0.0536356910044086,0.567437213659088,0.999977292943651
"mv_Endothelial_cells","EGFR","EGFR",0.00327963670207813,0.97212732527365,0.999977292943651
"mv_Endothelial_cells","EGFR_pY1068","EGFR",0.0120238666527316,0.898067322422169,0.999977292943651
"mv_Endothelial_cells","EGFR_pY1173","EGFR",-0.0359285392465461,0.701797465421529,0.999977292943651
"mv_Endothelial_cells","HER2","ERBB2",-0.106603374037167,0.254716369685184,0.999977292943651
"mv_Endothelial_cells","HER2_pY1248","ERBB2",-0.0774466720930562,0.408614098958727,0.999977292943651
"mv_Endothelial_cells","HER3","ERBB3",-0.0765612290885554,0.414008707278209,0.999977292943651
"mv_Endothelial_cells","HER3_pY1289","ERBB3",-0.0498987596798658,0.594769287067624,0.999977292943651
"mv_Endothelial_cells","Heregulin","NRG1",-0.0336771537151599,0.719679020971524,0.999977292943651
"mv_Endothelial_cells","N-Cadherin","CDH2",-0.0598943679204318,0.523037760161769,0.999977292943651
"mv_Endothelial_cells","Notch1","NOTCH1",0.0224739384777336,0.810748423528231,0.999977292943651
"mv_Endothelial_cells","P-Cadherin","CDH3",0.0408362131145107,0.663389675927681,0.999977292943651
"mv_Endothelial_cells","VEGFR2","KDR",0.0862521622062064,0.357248347512041,0.999977292943651
"Myocytes","ACVRL1","ACVRL1",-0.0394126757699999,0.674446203173186,0.983390038081768
"Myocytes","c-Kit","KIT",0.0513070426177611,0.584399474620707,0.983390038081768
"Myocytes","c-Met_pY1235","MET",-0.110398447929054,0.238095292945572,0.952381171782286
"Myocytes","CD20","MS4A1",-0.018504282364818,0.843705640937293,0.983390038081768
"Myocytes","CD31","PECAM1",-0.135855454681531,0.145915035052512,0.952381171782286
"Myocytes","CD49b","ITGA2",-0.0177348841883609,0.850126659086062,0.983390038081768
"Myocytes","Claudin-7","CLDN7",-0.081135898461342,0.386585913695596,0.983390038081768
"Myocytes","E-Cadherin","CDH1",0.0289022191203434,0.758097817279281,0.983390038081768
"Myocytes","EGFR","EGFR",0.12851400696537,0.169175831553566,0.952381171782286
"Myocytes","EGFR_pY1068","EGFR",0.0318321312884938,0.734447270051555,0.983390038081768
"Myocytes","EGFR_pY1173","EGFR",-0.0986906103206794,0.291885308399078,0.972951027996927
"Myocytes","HER2","ERBB2",0.0502212000270308,0.592387704499851,0.983390038081768
"Myocytes","HER2_pY1248","ERBB2",0.00377322691543399,0.967934529571595,0.983390038081768
"Myocytes","HER3","ERBB3",-0.00299384401848166,0.974555342403653,0.983390038081768
"Myocytes","HER3_pY1289","ERBB3",-0.0541982617053422,0.563374528576357,0.983390038081768
"Myocytes","Heregulin","NRG1",-0.113567780304217,0.224805953638336,0.952381171782286
"Myocytes","N-Cadherin","CDH2",0.00195415718822808,0.983390038081768,0.983390038081768
"Myocytes","Notch1","NOTCH1",0.210205841530296,0.0235227799457348,0.470455598914697
"Myocytes","P-Cadherin","CDH3",0.0275042660024634,0.769462997225705,0.983390038081768
"Myocytes","VEGFR2","KDR",0.0616928802868505,0.510612717877626,0.983390038081768
"naive_B-cells","ACVRL1","ACVRL1",-0.0149443803988387,0.873494218466509,0.970549131629454
"naive_B-cells","c-Kit","KIT",-0.0975779245655746,0.297386582275983,0.970549131629454
"naive_B-cells","c-Met_pY1235","MET",-0.0358506559713668,0.702413404519457,0.970549131629454
"naive_B-cells","CD20","MS4A1",-0.0796512779745518,0.395363146968784,0.970549131629454
"naive_B-cells","CD31","PECAM1",-0.145036052936012,0.120328820988372,0.970549131629454
"naive_B-cells","CD49b","ITGA2",0.0580727447758192,0.535776735715491,0.970549131629454
